Court Name,Data element,Data element (group),Jurisdiction,Response,Sheet Name,State,Subject,Year,"Race, Gender, Ethnicity"
District,Non-Binary/Other,Gender,Limited, ,Trial Courts,Kentucky,Trial Court Data Reported,2020,
District,Gender Unknown,Gender,Limited, ,Trial Courts,Kentucky,Trial Court Data Reported,2020,
District,White,Race,Limited,106,Trial Courts,Kentucky,Trial Court Data Reported,2020,106
District,Black/  African American,Race,Limited,5,Trial Courts,Kentucky,Trial Court Data Reported,2020,5
District,American Indian/ Alaska Native,Race,Limited,0,Trial Courts,Kentucky,Trial Court Data Reported,2020,0
District,Asian,Race,Limited,0,Trial Courts,Kentucky,Trial Court Data Reported,2020,0
District,Native Hawaiian/ Pacific Islander,Race,Limited,0,Trial Courts,Kentucky,Trial Court Data Reported,2020,0
District,More than one race,Race,Limited,0,Trial Courts,Kentucky,Trial Court Data Reported,2020,0
District,Other Race,Race,Limited,0,Trial Courts,Kentucky,Trial Court Data Reported,2020,0
District,Race Unknown,Race,Limited,0,Trial Courts,Kentucky,Trial Court Data Reported,2020,0
District,Hispanic or Latinx,Ethnicity,Limited,0,Trial Courts,Kentucky,Trial Court Data Reported,2020,0
District,Not Hispanic or Latinx,Ethnicity,Limited,111,Trial Courts,Kentucky,Trial Court Data Reported,2020,111
District,Ethnicity Unknown,Ethnicity,Limited,0,Trial Courts,Kentucky,Trial Court Data Reported,2020,0
Family,Source of Authority,Source of Authority,General,Constitution,Trial Courts,Kentucky,Trial Court Data Reported,2020,
Family,Geographic Jurisdiction,Geographic Jurisdiction,General,District/Circuit,Trial Courts,Kentucky,Trial Court Data Reported,2020,
Family,Number of Courts,Number of Courts,General,71,Trial Courts,Kentucky,Trial Court Data Reported,2020,
Family,Total Judges,Total Judges,General,53,Trial Courts,Kentucky,Trial Court Data Reported,2020,
Family,Male,Gender,General,18,Trial Courts,Kentucky,Trial Court Data Reported,2020,18
Family,Female,Gender,General,35,Trial Courts,Kentucky,Trial Court Data Reported,2020,35
Family,Transgender,Gender,General, ,Trial Courts,Kentucky,Trial Court Data Reported,2020,
Family,Non-Binary/Other,Gender,General, ,Trial Courts,Kentucky,Trial Court Data Reported,2020,
Family,Gender Unknown,Gender,General, ,Trial Courts,Kentucky,Trial Court Data Reported,2020,
Family,White,Race,General,49,Trial Courts,Kentucky,Trial Court Data Reported,2020,49
Family,Black/  African American,Race,General,4,Trial Courts,Kentucky,Trial Court Data Reported,2020,4
Family,American Indian/ Alaska Native,Race,General,0,Trial Courts,Kentucky,Trial Court Data Reported,2020,0
Family,Asian,Race,General,0,Trial Courts,Kentucky,Trial Court Data Reported,2020,0
Family,Native Hawaiian/ Pacific Islander,Race,General,0,Trial Courts,Kentucky,Trial Court Data Reported,2020,0
Family,More than one race,Race,General,0,Trial Courts,Kentucky,Trial Court Data Reported,2020,0
Family,Other Race,Race,General,0,Trial Courts,Kentucky,Trial Court Data Reported,2020,0
Family,Race Unknown,Race,General,0,Trial Courts,Kentucky,Trial Court Data Reported,2020,0
Family,Hispanic or Latinx,Ethnicity,General,0,Trial Courts,Kentucky,Trial Court Data Reported,2020,0
Family,Not Hispanic or Latinx,Ethnicity,General,53,Trial Courts,Kentucky,Trial Court Data Reported,2020,53
Family,Ethnicity Unknown,Ethnicity,General,0,Trial Courts,Kentucky,Trial Court Data Reported,2020,0
Circuit,Source of Authority,Source of Authority,General,Constitution,Trial Courts,Maryland,Trial Court Data Reported,2020,
Circuit,Geographic Jurisdiction,Geographic Jurisdiction,General,County,Trial Courts,Maryland,Trial Court Data Reported,2020,
Circuit,Number of Courts,Number of Courts,General,24,Trial Courts,Maryland,Trial Court Data Reported,2020,
Circuit,Total Judges,Total Judges,General,172,Trial Courts,Maryland,Trial Court Data Reported,2020,
Circuit,Male,Gender,General,96,Trial Courts,Maryland,Trial Court Data Reported,2020,96
Circuit,Female,Gender,General,76,Trial Courts,Maryland,Trial Court Data Reported,2020,76
Circuit,Transgender,Gender,General,0,Trial Courts,Maryland,Trial Court Data Reported,2020,0
Circuit,Non-Binary/Other,Gender,General,0,Trial Courts,Maryland,Trial Court Data Reported,2020,0
Circuit,Gender Unknown,Gender,General,0,Trial Courts,Maryland,Trial Court Data Reported,2020,0
Circuit,White,Race,General,124,Trial Courts,Maryland,Trial Court Data Reported,2020,124
Circuit,Black/  African American,Race,General,43,Trial Courts,Maryland,Trial Court Data Reported,2020,43
Circuit,American Indian/ Alaska Native,Race,General,0,Trial Courts,Maryland,Trial Court Data Reported,2020,0
Circuit,Asian,Race,General,2,Trial Courts,Maryland,Trial Court Data Reported,2020,2
Circuit,Native Hawaiian/ Pacific Islander,Race,General,0,Trial Courts,Maryland,Trial Court Data Reported,2020,0
Circuit,More than one race,Race,General,1,Trial Courts,Maryland,Trial Court Data Reported,2020,1
Circuit,Other Race,Race,General,0,Trial Courts,Maryland,Trial Court Data Reported,2020,0
Circuit,Race Unknown,Race,General,2,Trial Courts,Maryland,Trial Court Data Reported,2020,2
Circuit,Hispanic or Latinx,Ethnicity,General,2,Trial Courts,Maryland,Trial Court Data Reported,2020,2
Circuit,Not Hispanic or Latinx,Ethnicity,General,170,Trial Courts,Maryland,Trial Court Data Reported,2020,170
Circuit,Ethnicity Unknown,Ethnicity,General,0,Trial Courts,Maryland,Trial Court Data Reported,2020,0
District,Source of Authority,Source of Authority,Limited,Constitution,Trial Courts,Maryland,Trial Court Data Reported,2020,
District,Geographic Jurisdiction,Geographic Jurisdiction,Limited,County,Trial Courts,Maryland,Trial Court Data Reported,2020,
District,Number of Courts,Number of Courts,Limited,24,Trial Courts,Maryland,Trial Court Data Reported,2020,
District,Total Judges,Total Judges,Limited,122,Trial Courts,Maryland,Trial Court Data Reported,2020,
District,Male,Gender,Limited,65,Trial Courts,Maryland,Trial Court Data Reported,2020,65
District,Female,Gender,Limited,57,Trial Courts,Maryland,Trial Court Data Reported,2020,57
District,Transgender,Gender,Limited,0,Trial Courts,Maryland,Trial Court Data Reported,2020,0
District,Non-Binary/Other,Gender,Limited,0,Trial Courts,Maryland,Trial Court Data Reported,2020,0
District,Gender Unknown,Gender,Limited,0,Trial Courts,Maryland,Trial Court Data Reported,2020,0
District,White,Race,Limited,79,Trial Courts,Maryland,Trial Court Data Reported,2020,79
District,Black/  African American,Race,Limited,36,Trial Courts,Maryland,Trial Court Data Reported,2020,36
District,American Indian/ Alaska Native,Race,Limited,0,Trial Courts,Maryland,Trial Court Data Reported,2020,0
District,Asian,Race,Limited,3,Trial Courts,Maryland,Trial Court Data Reported,2020,3
District,Native Hawaiian/ Pacific Islander,Race,Limited,0,Trial Courts,Maryland,Trial Court Data Reported,2020,0
District,More than one race,Race,Limited,0,Trial Courts,Maryland,Trial Court Data Reported,2020,0
District,Other Race,Race,Limited,0,Trial Courts,Maryland,Trial Court Data Reported,2020,0
District,Race Unknown,Race,Limited,4,Trial Courts,Maryland,Trial Court Data Reported,2020,4
District,Hispanic or Latinx,Ethnicity,Limited,4,Trial Courts,Maryland,Trial Court Data Reported,2020,4
District,Not Hispanic or Latinx,Ethnicity,Limited,118,Trial Courts,Maryland,Trial Court Data Reported,2020,118
District,Ethnicity Unknown,Ethnicity,Limited,0,Trial Courts,Maryland,Trial Court Data Reported,2020,0
Orphans',Source of Authority,Source of Authority,Limited,Constitution,Trial Courts,Maryland,Trial Court Data Reported,2020,
Orphans',Geographic Jurisdiction,Geographic Jurisdiction,Limited,County,Trial Courts,Maryland,Trial Court Data Reported,2020,
Orphans',Number of Courts,Number of Courts,Limited,24,Trial Courts,Maryland,Trial Court Data Reported,2020,
Orphans',Total Judges,Total Judges,Limited,66,Trial Courts,Maryland,Trial Court Data Reported,2020,
Orphans',Male,Gender,Limited,*,Trial Courts,Maryland,Trial Court Data Reported,2020,
Orphans',Female,Gender,Limited,*,Trial Courts,Maryland,Trial Court Data Reported,2020,
Orphans',Transgender,Gender,Limited,*,Trial Courts,Maryland,Trial Court Data Reported,2020,
Orphans',Non-Binary/Other,Gender,Limited,*,Trial Courts,Maryland,Trial Court Data Reported,2020,
Orphans',Gender Unknown,Gender,Limited,*,Trial Courts,Maryland,Trial Court Data Reported,2020,
Orphans',White,Race,Limited,*,Trial Courts,Maryland,Trial Court Data Reported,2020,
Orphans',Black/  African American,Race,Limited,*,Trial Courts,Maryland,Trial Court Data Reported,2020,
Orphans',American Indian/ Alaska Native,Race,Limited,*,Trial Courts,Maryland,Trial Court Data Reported,2020,
Orphans',Asian,Race,Limited,*,Trial Courts,Maryland,Trial Court Data Reported,2020,
Orphans',Native Hawaiian/ Pacific Islander,Race,Limited,*,Trial Courts,Maryland,Trial Court Data Reported,2020,
Orphans',More than one race,Race,Limited,*,Trial Courts,Maryland,Trial Court Data Reported,2020,
Orphans',Other Race,Race,Limited,*,Trial Courts,Maryland,Trial Court Data Reported,2020,
Orphans',Race Unknown,Race,Limited,*,Trial Courts,Maryland,Trial Court Data Reported,2020,
Orphans',Hispanic or Latinx,Ethnicity,Limited,*,Trial Courts,Maryland,Trial Court Data Reported,2020,
Orphans',Not Hispanic or Latinx,Ethnicity,Limited,*,Trial Courts,Maryland,Trial Court Data Reported,2020,
Orphans',Ethnicity Unknown,Ethnicity,Limited,*,Trial Courts,Maryland,Trial Court Data Reported,2020,
Boston Municipal Court Dept,Source of Authority,Source of Authority,Limited,State legislation,Trial Courts,Massachusetts,Trial Court Data Reported,2020,
Boston Municipal Court Dept,Geographic Jurisdiction,Geographic Jurisdiction,Limited,Statewide,Trial Courts,Massachusetts,Trial Court Data Reported,2020,
Boston Municipal Court Dept,Number of Courts,Number of Courts,Limited,8,Trial Courts,Massachusetts,Trial Court Data Reported,2020,
Boston Municipal Court Dept,Total Judges,Total Judges,Limited,29,Trial Courts,Massachusetts,Trial Court Data Reported,2020,
Boston Municipal Court Dept,Male,Gender,Limited,20,Trial Courts,Massachusetts,Trial Court Data Reported,2020,20
Boston Municipal Court Dept,Female,Gender,Limited,9,Trial Courts,Massachusetts,Trial Court Data Reported,2020,9
Boston Municipal Court Dept,Transgender,Gender,Limited,* ,Trial Courts,Massachusetts,Trial Court Data Reported,2020,
Boston Municipal Court Dept,Non-Binary/Other,Gender,Limited,* ,Trial Courts,Massachusetts,Trial Court Data Reported,2020,
Boston Municipal Court Dept,Gender Unknown,Gender,Limited,0,Trial Courts,Massachusetts,Trial Court Data Reported,2020,0
Boston Municipal Court Dept,White,Race,Limited,20,Trial Courts,Massachusetts,Trial Court Data Reported,2020,20
Boston Municipal Court Dept,Black/  African American,Race,Limited,6,Trial Courts,Massachusetts,Trial Court Data Reported,2020,6
Boston Municipal Court Dept,American Indian/ Alaska Native,Race,Limited,0,Trial Courts,Massachusetts,Trial Court Data Reported,2020,0
Boston Municipal Court Dept,Asian,Race,Limited,3,Trial Courts,Massachusetts,Trial Court Data Reported,2020,3
Boston Municipal Court Dept,Native Hawaiian/ Pacific Islander,Race,Limited,0,Trial Courts,Massachusetts,Trial Court Data Reported,2020,0
Boston Municipal Court Dept,More than one race,Race,Limited,0,Trial Courts,Massachusetts,Trial Court Data Reported,2020,0
Boston Municipal Court Dept,Other Race,Race,Limited,0,Trial Courts,Massachusetts,Trial Court Data Reported,2020,0
Boston Municipal Court Dept,Race Unknown,Race,Limited,0,Trial Courts,Massachusetts,Trial Court Data Reported,2020,0
Boston Municipal Court Dept,Hispanic or Latinx,Ethnicity,Limited,* ,Trial Courts,Massachusetts,Trial Court Data Reported,2020,
Boston Municipal Court Dept,Not Hispanic or Latinx,Ethnicity,Limited,* ,Trial Courts,Massachusetts,Trial Court Data Reported,2020,
Boston Municipal Court Dept,Ethnicity Unknown,Ethnicity,Limited,* ,Trial Courts,Massachusetts,Trial Court Data Reported,2020,
"High Court, Trial Division",,,General,,,American Samoa,Data Not Provided,,
Superior,,,General,,,Georgia,Data Not Provided,,
District,,,General,,,Idaho,Data Not Provided,,
District,,,General,,,Louisiana,Data Not Provided,,
Family,,,General,,,Louisiana,Data Not Provided,,
Juvenile,,,General,,,Louisiana,Data Not Provided,,
District,,,General,,,Maine,Data Not Provided,,
Superior,,,General,,,Maine,Data Not Provided,,
Circuit,,,General,,,Michigan,Data Not Provided,,
Court of Claims,,,General,,,Michigan,Data Not Provided,,
District,,,General,,,Minnesota,Data Not Provided,,
Circuit,,,General,,,Mississippi,Data Not Provided,,
District,,,General,,,Montana,Data Not Provided,,
Water,,,General,,,Montana,Data Not Provided,,
Workers Compensation,,,General,,,Montana,Data Not Provided,,
District,,,General,,,New Mexico,Data Not Provided,,
District,,,General,,,North Dakota,Data Not Provided,,
Superior,,,General,,,Northern Mariana Islands,Data Not Provided,,
District,,,General,,,Oklahoma,Data Not Provided,,
Superior,,,General,,,Rhode Island,Data Not Provided,,
Circuit,,,General,,,South Carolina,Data Not Provided,,
Circuit,,,General,,,South Dakota,Data Not Provided,,
Chancery,,,General,,,Tennessee,Data Not Provided,,
Circuit,,,General,,,Tennessee,Data Not Provided,,
Criminal,,,General,,,Tennessee,Data Not Provided,,
Probate,,,General,,,Tennessee,Data Not Provided,,
District,,,General,,,Utah,Data Not Provided,,
Superior,,,General,,,Vermont,Data Not Provided,,
Superior,,,General,,,Virgin Islands,Data Not Provided,,
Circuit,,,General,,,West Virginia,Data Not Provided,,
District,,,General,,,Wyoming,Data Not Provided,,
District,,,Limited,,,American Samoa,Data Not Provided,,
Village,,,Limited,,,American Samoa,Data Not Provided,,
Civil,,,Limited,,,Georgia,Data Not Provided,,
County Recorders,,,Limited,,,Georgia,Data Not Provided,,
Juvenile,,,Limited,,,Georgia,Data Not Provided,,
Magistrate,,,Limited,,,Georgia,Data Not Provided,,
Municipal,,,Limited,,,Georgia,Data Not Provided,,
Probate,,,Limited,,,Georgia,Data Not Provided,,
State,,,Limited,,,Georgia,Data Not Provided,,
Magistrates Division,,,Limited,,,Idaho,Data Not Provided,,
City & Parish,,,Limited,,,Louisiana,Data Not Provided,,
Justice of the Peace,,,Limited,,,Louisiana,Data Not Provided,,
Mayors,,,Limited,,,Louisiana,Data Not Provided,,
Probate,,,Limited,,,Maine,Data Not Provided,,
District,,,Limited,,,Michigan,Data Not Provided,,
Municipal,,,Limited,,,Michigan,Data Not Provided,,
Probate,,,Limited,,,Michigan,Data Not Provided,,
Chancery,,,Limited,,,Mississippi,Data Not Provided,,
County,,,Limited,,,Mississippi,Data Not Provided,,
Justice,,,Limited,,,Mississippi,Data Not Provided,,
Municipal,,,Limited,,,Mississippi,Data Not Provided,,
City,,,Limited,,,Montana,Data Not Provided,,
Justices Court,,,Limited,,,Montana,Data Not Provided,,
Municipal,,,Limited,,,Montana,Data Not Provided,,
Bernalillo County Metropolitan,,,Limited,,,New Mexico,Data Not Provided,,
Magistrate,,,Limited,,,New Mexico,Data Not Provided,,
Municipal,,,Limited,,,New Mexico,Data Not Provided,,
Probate,,,Limited,,,New Mexico,Data Not Provided,,
Municipal,,,Limited,,,North Dakota,Data Not Provided,,
Municipal Court Not of Record,,,Limited,,,Oklahoma,Data Not Provided,,
Municipal Criminal Court of Record,,,Limited,,,Oklahoma,Data Not Provided,,
Tax Review,,,Limited,,,Oklahoma,Data Not Provided,,
Workers Compensation,,,Limited,,,Oklahoma,Data Not Provided,,
District,,,Limited,,,Rhode Island,Data Not Provided,,
Family,,,Limited,,,Rhode Island,Data Not Provided,,
Municipal,,,Limited,,,Rhode Island,Data Not Provided,,
Probate,,,Limited,,,Rhode Island,Data Not Provided,,
Traffic Tribunal,,,Limited,,,Rhode Island,Data Not Provided,,
Workers Compensation,,,Limited,,,Rhode Island,Data Not Provided,,
Family,,,Limited,,,South Carolina,Data Not Provided,,
Magistrate,,,Limited,,,South Carolina,Data Not Provided,,
Municipal,,,Limited,,,South Carolina,Data Not Provided,,
Probate,,,Limited,,,South Carolina,Data Not Provided,,
Magistrate,,,Limited,,,South Dakota,Data Not Provided,,
General Sessions,,,Limited,,,Tennessee,Data Not Provided,,
Juvenile,,,Limited,,,Tennessee,Data Not Provided,,
Municipal,,,Limited,,,Tennessee,Data Not Provided,,
Justice,,,Limited,,,Utah,Data Not Provided,,
Juvenile,,,Limited,,,Utah,Data Not Provided,,
Family,,,Limited,,,West Virginia,Data Not Provided,,
Magistrate,,,Limited,,,West Virginia,Data Not Provided,,
Municipal,,,Limited,,,West Virginia,Data Not Provided,,
Circuit,,,Limited,,,Wyoming,Data Not Provided,,
Municipal,,,Limited,,,Wyoming,Data Not Provided,,
Circuit,Method of Selection,Method of Selection,General,Appointed by Presiding or Chief Judge,Administrators,Alabama,Trial Court Data Reported,2020,
Superior,Method of Selection,Method of Selection,General,Appointed by Other,Administrators,Alaska,Trial Court Data Reported,2020,
